"_","Id","OwnerId","IsDeleted","Process_Flow__r","Process_Flow__r.Name","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","Activate_On_Creation__c","Active__c","Choose_Next_Owner__c","Conditional_Required_More_Info_Allowed__c","Department_Queue__c","Department__c","Description__c","Dont_Activate__c","Duration_To_Complete_In_Days__c","Duration_To_Complete_In_Hourss__c","Escalation_assigner__c","Escalation_assigner_time__c","Execute_on_submit__c","Expression__c","Field_Rendering__c","Fields_Display_Query__c","Form_Rendering__c","Is_Assigned_TO__c","Is_Multi_Select_Reopen__c","Is_Process_End__c","Is_Reject_Button_Required__c","Is_Required_More_Button_Required__c","Is_Review_Comments_Req__c","Is_Sequence_Business_Process_Available__c","Is_Single_Level_Required_Info__c","Is_Submit_to_Next_Department_Required__c","Is_check_List__c","Next_Approver_CC_Addresses__c","Next_Approver_Email_Template_Name__c","Owner_Assignment__c","Previous_Approver_s_Email_Template_Name__c","Process_Flow__c","Process_Identifier_Option_Values__c","Process_Identifier__c","Rejection_Email_Template_Name__c","Section_Number__c","Send_Approved_Email_to_Previous_Approver__c","Setp_No__c","Skip_Step_To_Reopen__c","Step_Entry_Criteria__c","Step_Name__c","User__c","View_review_comments__c","canMassUpdate__c","isSingleUser__c","section_Name__c"
"[Process_Flow_Step__c]","a0Fg50000027IAVEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","Office Branding- Without Office Details","PFS-0904","2026-02-05T10:33:35.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:35.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:35.000+0000","","","","false","true","false","false","","Account","Accounts Payment Processing","false","1","24","","","false","","false","","false","false","false","true","false","false","false","false","false","false","false","","","","","a0Gg50000028CSfEAM","","Advanced Payment","","4","false","14","false","","Accounts Payment Processing","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027IAWEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","Office Branding- With Office Details","PFS-0905","2026-02-05T10:33:35.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:35.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:35.000+0000","","","","false","true","false","false","","Production","Production- Vendor confimation","false","1","24","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028CR3EAM","","Vendor Not Finalized","","2","false","6","false","","Production- Vendor confimation","","false","false","false","Procurement and Costing"
"[Process_Flow_Step__c]","a0Fg50000027IAXEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","Office Branding- With Office Details","PFS-0906","2026-02-05T10:33:35.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:35.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:35.000+0000","","","","false","true","false","false","","Production","Execution Confirmation","false","","24","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028CR3EAM","","Advanced Payment","","4","false","12","false","","Execution Confirmation","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027IAYEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","Office Branding- Without Office Details","PFS-0907","2026-02-05T10:33:35.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:35.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:35.000+0000","","","","false","true","false","false","","Marketing","Scope Confirmation Request","false","1","24","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028CSfEAM","","","","2","false","3","false","","Scope Confirmation Request","","false","false","false","Scope Finalization and Design Phase"
"[Process_Flow_Step__c]","a0Fg50000027IAZEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","Office Branding- With Office Details","PFS-0908","2026-02-05T10:33:35.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:35.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:35.000+0000","","","","false","true","false","false","","Account","Accounts Payment Processing","false","1","24","","","false","","false","","false","false","false","true","false","false","false","false","false","false","false","","","","","a0Gg50000028CR3EAM","","Deferred Payment","","4","false","15","false","","Accounts Payment Processing","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027IAaEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Office Branding- Without Office Details","PFS-0909","2026-02-05T10:33:35.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:35.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:35.000+0000","","","","false","true","false","false","","Account","Accounts Payment Processing","false","1","24","","","false","","false","","false","false","false","true","false","false","false","false","false","false","false","","","","","a0Gg50000028CSfEAM","","Deferred Payment","","4","false","16","false","","Accounts Payment Processing","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027IAbEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Office Branding- Without Office Details","PFS-0910","2026-02-05T10:33:35.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:35.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:35.000+0000","","","","false","true","false","false","","Production","Execution Confirmation","false","","24","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028CSfEAM","","Deferred Payment","","4","false","12","false","","Execution Confirmation","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027IAcEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Office Branding- Without Office Details","PFS-0911","2026-02-05T10:33:35.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:35.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:35.000+0000","","","","false","true","false","false","","Marketing Ops","GRN Creation","false","4","24","","","false","","false","","false","false","false","true","false","false","false","false","false","false","false","","","","","a0Gg50000028CSfEAM","","Advanced Payment","","4","false","15","false","","GRN Creation","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027IAdEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Office Branding- Without Office Details","PFS-0912","2026-02-05T10:33:35.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:35.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:35.000+0000","","","","false","true","false","false","","Production","Production- Vendor confimation","false","1","24","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028CSfEAM","","Vendor Not Finalized","","2","false","7","false","","Production- Vendor confimation","","false","false","false","Procurement and Costing"
"[Process_Flow_Step__c]","a0Fg50000027IAeEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Office Branding- With Office Details","PFS-0913","2026-02-05T10:33:35.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:35.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:35.000+0000","","","","false","true","false","false","","Marketing Ops","Marketing Ops VPR Creation","false","1","24","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028CR3EAM","","Deferred Payment","","4","false","14","false","","Marketing Ops VPR Creation","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027IBxEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Sales training & Salesforce team briefing","PFS-0269","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","","","","false","true","false","false","","Marketing","Sales Training","false","10","0","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg500000289oAEAQ","","","","1","false","1","false","","Sales Training","","false","false","false","Sales Training"
"[Process_Flow_Step__c]","a0Fg50000027IByEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Sales training & Salesforce team briefing","PFS-0270","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","","","","false","true","false","false","","Sales Operations","Sales force - Source Creation","false","10","0","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg500000289oAEAQ","","","","2","false","2","false","","Sales force - Source Creation","","false","false","false","Sales force - Source Creation"
"[Process_Flow_Step__c]","a0Fg50000027IBzEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Sales training & Salesforce team briefing","PFS-0271","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","","","","false","true","false","false","","Sales Operations","SM's sales force registration","false","10","0","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg500000289oAEAQ","","","","3","false","3","false","","SM's sales force registration","","false","false","false","SM's sales force registration"
"[Process_Flow_Step__c]","a0Fg50000027IC0EAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Sales training & Salesforce team briefing","PFS-0272","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","","","","false","true","false","false","","Sales Operations","Sales force dashboard","false","10","0","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg500000289oAEAQ","","","","4","false","4","false","","Sales force dashboard","","false","false","false","Sales force dashboard"
"[Process_Flow_Step__c]","a0Fg50000027IC1EAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Sales training & Salesforce team briefing","PFS-0273","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","","","","false","true","false","false","","Marketing","Create a WhatsApp Group with SM's travelling","false","5","0","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg500000289oAEAQ","","","","5","false","5","false","","Create a WhatsApp Group with SM's travelling","","false","false","false","Create a WhatsApp Group with SM's travelling"
"[Process_Flow_Step__c]","a0Fg50000027IC2EAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Post Event","PFS-0274","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","","","","false","true","false","false","","Marketing","Extract Report from Sales Force","false","1","0","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028CIzEAM","","","","1","false","1","false","","Extract Report from Sales Force","","false","false","false","Extract Report from Sales Force"
"[Process_Flow_Step__c]","a0Fg50000027IC3EAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Post Event","PFS-0275","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","","","","false","true","false","false","","Marketing","Post Event evaluation report","false","3","0","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028CIzEAM","","","","2","false","2","false","","Post Event evaluation report","","false","false","false","Post Event evaluation report"
"[Process_Flow_Step__c]","a0Fg50000027IC4EAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Post Event","PFS-0276","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","","","","false","true","false","false","","Marketing","Share Post evaluation report with management","false","4","0","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028CIzEAM","","","","3","false","3","false","","Share Post evaluation report with management","","false","false","false","Share Post evaluation report with management"
"[Process_Flow_Step__c]","a0Fg50000027IC5EAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Post Event Sales Follow-up","PFS-0277","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","","","","false","true","false","false","","Marketing","Share Individual leads with SM's with their managers marked","false","2","0","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000027zPtEAI","","","","1","false","1","false","","Share Individual leads with SM's with their managers marked","","false","false","false","Share Individual leads with SM's with their managers marked"
"[Process_Flow_Step__c]","a0Fg50000027IC6EAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Post Event Sales Follow-up","PFS-0278","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","","","","false","true","false","false","","Marketing","First- Round Follow-up on leads","false","5","0","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000027zPtEAI","","","","2","false","2","false","","First- Round Follow-up on leads","","false","false","false","First- Round Follow-up on leads"
"[Process_Flow_Step__c]","a0Fg50000027IDZEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","Post Event Sales Follow-up","PFS-0289","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","","","","false","true","false","false","","Marketing","Individual Meeting with SM's","false","6","0","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000027zPtEAI","","","","3","false","3","false","","Individual Meeting with SM's","","false","false","false","Individual Meeting with SM's"
"[Process_Flow_Step__c]","a0Fg50000027IDaEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Post Event Sales Follow-up","PFS-0290","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","","","","false","true","false","false","","Marketing","Second follow-up on leads & closures","false","10","0","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000027zPtEAI","","","","4","false","4","false","","Second follow-up on leads & closures","","false","false","false","Second follow-up on leads & closures"
"[Process_Flow_Step__c]","a0Fg50000027IDbEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Post Event Sales Follow-up","PFS-0291","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","","","","false","true","false","false","","Marketing","Sales force & booking MIS lead check","false","12","0","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000027zPtEAI","","","","5","false","5","false","","Sales force & booking MIS lead check","","false","false","false","Sales force & booking MIS lead check"
"[Process_Flow_Step__c]","a0Fg50000027IDcEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Venue Design","PFS-0292","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","005g5000002JmPZAA0","2026-02-05T10:09:17.000+0000","","","","false","true","false","false","","Marketing","Creatives for Stand","false","","0","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028BGVEA2","","","","8","false","8","false","","Creatives for Stand","","false","false","false","Creatives for Stand"
